label,user_mentions,exc_count,quest_count,ellipsis_count,interjection_count,uppercase_count,rep_letter,tweet_score,positive_word,negative_word,polarity,noun_count,verb_count,intensifier_count,bi,tri,uni,emoji_score,emoji_tweet_flip,hashtag_score
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,17,3,0.7906,2,0,0,2,0,0,1,1,1,0,1,0
0,2,0,0,0,0,0,3,0.1531,2,0,0,2,0,0,0.3088,0.4632,0.1544,0,1,0
0,1,0,1,0,0,0,2,-0.1027,0,1,0,0,1,0,-0.2054,-0.3081,-0.1027,0,1,0
0,1,1,0,0,0,0,1,0.7184,2,0,0,2,0,0,1,1,0.8819,0,1,0
0,0,0,0,0,0,2,0,-0.561,0,1,0,0,1,0,-0.9534,-1,-0.4767,0,1,0
0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0.4939,1,0,0,1,0,0,0.9878,1,0.4939,0,1,0
0,1,0,0,0,0,0,0,0.5859,1,0,0,1,0,0,1,1,0.5859,0,1,0
0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,1,2,-0.3612,1,1,0,1,1,0,0.2104,0.5801,0.1052,-0.4767,1,-0.4215
0,0,0,0,0,0,1,1,0.3612,1,0,0,1,0,0,0.7224,1,0.3612,0,1,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,-0.7906,0,2,0,0,2,0,-1,-1,-1,0,1,0
0,0,0,0,0,0,0,3,-0.2732,1,1,0,1,1,0,-0.4534,-0.25,-0.2267,0,1,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0.3182,1,0,0,1,0,0,0.6364,0.9546,0.3182,0,1,0
0,1,0,0,0,0,1,2,0.431,0,1,0,0,1,0,-1,-1,-0.5423,0,1,0
0,0,0,1,0,0,0,1,-0.5859,1,2,0,1,2,0,-1,-1,-0.5915,0,1,0
0,0,0,1,0,0,0,1,-0.5423,0,1,0,0,1,0,-1,-1,-0.5423,0,1,0
0,0,0,0,0,0,2,3,0.8176,3,0,0,3,0,0,1,1,1,0,1,0
0,1,0,0,0,0,0,0,0.8225,2,0,0,2,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,1,0.6369,1,0,0,1,0,0,1,1,0.6369,0,1,0
0,0,0,0,0,0,4,3,0.4215,1,0,0,1,0,0,0.843,1,0.4215,0,1,0
0,0,0,0,0,0,1,2,0.1531,1,1,0,1,1,0,-0.1148,-0.6722,0.0795,0,1,0
0,0,2,0,0,0,1,4,0.8555,3,0,0,3,0,0,1,1,1,0,1,0
0,0,0,2,0,0,0,0,0.4588,1,0,0,1,0,0,0.9176,1,0.4588,0,1,0
0,2,0,0,0,0,0,1,0.9134,4,1,0,4,1,0,1,1,1,0,1,0
0,0,0,1,0,0,1,3,-0.5423,0,1,0,0,1,0,-1,-1,-0.5423,0,1,0
0,0,0,0,0,0,1,0,-0.5719,0,1,0,0,1,0,-1,-1,-0.5719,0,1,0
0,1,1,0,0,0,2,4,0.2263,1,0,0,1,0,0,0.9176,1,0.4588,0,0,0
0,1,0,0,0,0,2,4,-0.3624,2,2,0,2,2,0,0.5186,0.6943,0.2593,0,1,0
0,0,0,0,0,0,0,0,0.5267,1,0,0,1,0,0,1,1,0.5267,0,1,0
0,5,0,0,0,0,0,3,-0.5859,0,1,0,0,1,0,-1,-1,-0.5859,0,1,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,3,0.1027,1,1,0,1,1,0,0.1674,0.0454,0.0837,0,1,0
0,0,0,0,0,0,0,0,-0.765,0,2,0,0,2,0,-1,-1,-0.9861,0,1,0
0,1,0,0,0,0,0,0,0.4019,1,0,0,1,0,0,0.8038,0.8038,0.4019,0,1,0
0,0,0,1,0,0,0,3,0.9006,3,0,0,3,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,1,0.7783,2,0,0,2,0,0,1,1,1,0,1,0
0,0,0,0,0,0,1,1,-0.7096,1,2,0,1,2,0,-0.5,-0.25,-0.7368,0,1,0
0,0,0,0,0,0,0,3,0.8173,2,0,0,2,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,0,0.2023,1,1,0,1,1,0,0.0466,-0.4301,0.1227,0,1,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,0,0,0,0,2,0.8779,3,0,0,3,0,0,1,1,1,0,1,0
0,0,2,0,0,0,2,3,0.9029,3,0,0,3,0,0,1,1,1,0,1,0
0,0,0,0,0,0,3,1,0.8176,1,0,0,1,0,0,0.7224,1,0.3612,0.7184,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,3,-0.7579,0,2,0,0,2,0,-1,-1,-0.9978,0,1,0
0,1,0,0,0,0,0,0,0.5859,1,0,0,1,0,0,1,1,0.5859,0,1,0
0,0,0,0,0,0,0,0,-0.3182,0,1,0,0,1,0,-0.6364,-0.9546,-0.3182,0,1,0
0,0,0,0,0,0,0,2,-0.5009,0,1,0,0,1,0,-0.7224,-1,-0.3612,0,1,0
0,0,1,1,0,0,0,1,0.8225,3,0,0,3,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,1,-0.5777,0,1,0,0,1,0,-0.8808,-1,-0.4404,0,1,0
0,0,0,0,2,0,0,0,0.9246,5,0,0,5,0,0,1,1,1,0,1,0
0,0,0,0,0,0,1,2,0.7964,3,0,0,3,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,3,0.5859,1,2,0,1,2,0,-0.4402,-1,-0.1342,0.6124,1,0
0,0,0,0,0,0,0,0,-0.3875,1,0,0,1,0,0,0.9878,1,0.4939,0,1,0
0,1,0,0,0,0,1,0,0.2103,1,1,0,1,1,0,0.0444,-0.2516,0.0222,0,1,0
0,0,0,0,0,0,1,3,0.1136,1,2,0,1,2,0,-0.1192,0.3212,-0.5596,0.7184,1,0
0,0,0,0,0,0,1,2,0.8225,3,0,0,3,0,0,1,1,1,0,1,0
0,0,0,0,0,0,3,1,0.7964,2,0,0,2,0,0,1,1,1,0,1,0
0,0,0,0,0,0,1,0,-0.0382,1,0,0,1,0,0,1,1,0.5106,-0.4767,0,0
0,0,0,0,0,0,0,2,-0.5106,1,2,0,1,2,0,-0.2776,0.0836,-0.5055,0,1,0
0,0,0,0,0,0,0,2,-0.7351,0,2,0,0,2,0,-1,-1,-0.9534,0,1,0
0,0,0,0,0,0,2,3,0.2955,2,0,0,2,0,0,1,1,1,0,1,0
0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0.3612,1,0,0,1,0,0,0.7224,1,0.3612,0,1,0
0,1,0,0,0,0,0,0,-0.7351,0,2,0,0,2,0,-1,-1,-0.951,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,1,0,0.872,3,0,0,3,0,0,1,1,1,0,1,0
0,1,0,0,0,0,2,2,0.7034,1,0,0,1,0,0,1,1,0.6249,0,1,0
0,0,1,0,0,0,0,3,0.8442,2,0,0,2,0,0,1,1,1,0,1,0
0,1,0,0,0,0,0,0,-0.8591,1,3,0,1,3,0,-1,-1,-1,0,1,0
0,0,1,0,0,0,1,1,0.128,2,1,0,2,1,0,0.239,0.8585,0.1089,0,1,0
0,1,0,0,0,0,0,2,-0.1779,1,2,0,1,2,0,-0.2992,-0.7133,-0.1496,0,1,0
0,0,0,0,0,0,0,3,0.4728,2,1,0,2,1,0,0.8094,1,0.4047,0,1,0
0,0,0,0,0,0,0,2,-0.0772,0,1,0,0,1,0,-0.1544,-0.2316,-0.0772,0,1,0
0,1,0,0,0,0,2,3,-0.6739,1,2,0,1,2,0,-1,-1,-0.611,0,1,0
0,0,0,0,0,0,0,0,0.8555,1,0,0,1,0,0,1,1,0.6369,0.6369,0,0
0,0,0,0,0,0,1,1,0.9656,3,0,0,3,0,0,1,1,1,0,1,0
0,0,0,0,0,0,1,0,-0.7783,0,2,0,0,2,0,-1,-1,-1,0,1,0
0,0,0,0,0,0,1,1,-0.34,0,1,0,0,1,0,-0.68,-1,-0.34,0,1,0
0,1,0,0,0,0,0,1,-0.34,0,1,0,0,1,0,-0.68,-1,-0.34,0,1,0
0,1,0,0,0,0,1,0,0.7264,2,0,0,2,0,0,1,1,0.8803,0,1,0
0,1,0,0,0,0,1,1,0.6369,2,0,0,2,0,0,0.843,0.843,0.4215,0,1,0
0,4,0,0,0,0,0,1,0.5994,2,0,0,2,0,0,1,1,0.6947,0,1,0
0,0,0,1,0,0,0,1,0.6908,2,0,0,2,0,0,1,1,0.8551,0,1,0
0,2,0,0,0,0,0,0,-0.1027,0,1,0,0,1,0,-0.2054,-0.2054,-0.1027,0,1,0
0,0,0,0,0,0,0,0,-0.5267,0,1,0,0,1,0,-1,-1,-0.5267,0,1,0
0,2,0,0,0,0,1,2,-0.5574,0,1,0,0,1,0,-1,-1,-0.5574,0,1,0
0,0,1,0,0,0,0,0,0.8271,2,0,0,2,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,0,0.5106,1,0,0,1,0,0,1,1,0.5106,0,1,0
0,1,0,0,0,0,0,0,-0.7841,0,2,0,0,2,0,-1,-1,-0.9668,0,1,0
0,0,0,0,0,0,1,1,0.8286,3,0,0,3,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,3,-0.9153,0,3,0,0,3,0,-1,-1,-1,0,1,0
0,1,0,0,0,0,2,2,0.7783,3,1,0,3,1,0,1,1,1,0,1,0
0,0,0,0,0,0,0,2,-0.4795,0,1,0,0,1,0,-0.68,-1,-0.34,0,1,0
0,1,0,0,0,0,0,0,0.6369,1,0,0,1,0,0,1,1,0.6369,0,1,0
0,0,0,0,0,0,0,0,-0.9061,0,4,0,0,4,0,-1,-1,-1,0,1,-0.2263
0,0,0,0,0,0,0,1,-0.4101,2,2,0,2,2,0,-0.4664,-0.6996,-0.2332,0,1,0
0,0,1,0,0,0,0,2,-0.2755,1,0,0,1,0,0,0.7224,1,0.3612,0,1,0
0,1,0,0,0,0,0,0,0.872,2,0,0,2,0,0,1,1,0.8551,0.6369,0,0
0,0,0,0,0,0,0,0,0.5859,1,0,0,1,0,0,1,1,0.5859,0,1,0
0,0,0,0,0,0,0,2,0.6369,1,0,0,1,0,0,1,1,0.6369,0,1,0
0,0,0,0,0,0,1,5,-0.34,0,1,0,0,1,0,-0.68,-1,-0.34,0,1,0
0,1,2,0,0,0,0,2,0.8458,2,0,0,2,0,0,1,1,1,0,1,0
0,0,0,0,1,0,0,4,-0.4812,2,3,0,2,3,0,-0.9632,-0.9448,-0.5106,0,1,0
0,0,0,0,0,0,0,0,0.6369,1,0,0,1,0,0,1,1,0.6369,0,1,0
0,0,1,0,1,0,0,0,0.2263,1,1,0,1,1,0,0.3808,0.5712,0.1904,0,1,0
0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0.4527,1,1,0,1,1,0,0.465,0.3211,0.2325,0,1,-0.2263
0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,-0.0717,1,2,0,1,2,0,-0.2492,-0.3538,-0.1246,0,1,0
0,0,0,0,0,0,0,1,0.3182,1,0,0,1,0,0,0.6364,0.9546,0.3182,0,1,0
0,0,0,0,0,0,0,0,-0.5423,0,1,0,0,1,0,-1,-1,-0.5423,0,1,0
0,0,0,0,0,0,0,2,0.7506,2,0,0,2,0,0,1,1,0.9329,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0.3182,1,0,0,1,0,0,0.6364,0.9546,0.3182,0,1,0
0,1,0,1,0,0,20,1,-0.1417,0,2,0,0,2,0,-1,-1,-0.68,0,1,0
0,0,0,0,0,0,0,0,-0.2411,1,0,0,1,0,0,0.6364,0.9546,0.3182,0,1,0.3182
0,1,0,0,0,0,0,2,0.3612,1,0,0,1,0,0,0.7224,1,0.3612,0,1,0
0,0,0,0,0,0,0,5,-0.5719,0,1,0,0,1,0,-1,-1,-0.5719,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0.0772,1,1,0,1,1,0,0.1238,-0.02,0.0619,0,1,0
0,1,0,0,0,0,0,0,0.8271,2,0,0,2,0,0,1,1,1,0,1,0
0,0,3,1,0,0,3,1,0.5473,1,0,0,1,0,0,0.843,1,0.4215,0,1,0
0,0,0,0,0,0,1,0,0.7184,0,0,0,0,0,0,0,0,0,0.7184,1,0
0,1,0,0,0,0,1,1,0.6369,1,0,0,1,0,0,1,1,0.6369,0,1,0
0,1,0,0,0,0,1,2,0.4404,2,1,0,2,1,0,0.8854,1,0.4427,0,1,0
0,0,0,0,0,0,5,4,-0.8243,1,2,0,1,2,0,-0.1404,-0.5318,-0.0702,0,1,0
0,0,0,0,0,0,0,4,0.4404,1,0,0,1,0,0,0.8808,1,0.4404,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,2,0.8038,2,0,0,2,0,0,1,1,0.9934,0,1,0
0,0,0,0,0,0,0,1,-0.4215,0,1,0,0,1,0,-0.843,-1,-0.4215,0,1,0
0,0,0,0,0,0,3,0,-0.4939,0,1,0,0,1,0,-0.9878,-1,-0.4939,0,1,0
0,0,0,0,0,0,0,3,0.6403,1,0,0,1,0,0,0.843,1,0.4215,0,1,0
0,0,0,0,0,0,0,3,-0.6705,0,2,0,0,2,0,-1,-1,-0.82,0,1,0
0,1,0,0,0,0,0,1,-0.7506,0,1,0,0,1,0,-0.1032,-0.1548,-0.0516,-0.7351,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0.3612,0,0,0,0,0,0,0,0,0,0.3612,1,0
0,0,0,0,0,0,0,1,-0.2732,0,1,0,0,1,0,-0.5464,-0.8196,-0.2732,0,1,0
0,1,0,1,0,0,2,3,0.1779,2,2,0,2,2,0,0.0122,-0.4817,0.1187,0,1,0
0,0,0,0,0,0,0,1,0.8312,2,0,0,2,0,0,1,1,1,0,1,0
0,0,2,0,0,0,0,1,0.8479,2,0,0,2,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,1,0.743,2,0,0,2,0,0,1,1,0.9394,0,1,0
0,0,0,0,0,0,0,6,0.4767,1,0,0,1,0,0,0.9534,1,0.4767,0,1,0
0,0,0,0,0,0,1,1,0.5574,2,0,0,2,0,0,1,1,0.6344,0,1,0
0,0,0,0,0,0,0,2,-0.3875,1,0,0,1,0,0,0.9878,1,0.4939,0,1,0
0,0,0,0,0,0,3,1,-0.3885,1,1,0,1,1,0,-0.311,-0.6722,-0.1555,0,1,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,3,0.8515,2,1,0,2,1,0,1,1,0.5307,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,3,0.4919,2,1,0,2,1,0,-0.1148,-0.6722,0.1008,0,1,0
0,1,0,0,0,0,0,3,-0.4019,0,1,0,0,1,0,-0.8038,-1,-0.4019,0,1,0
0,1,0,0,0,0,0,1,0.4588,1,0,0,1,0,0,0.9176,1,0.4588,0,1,0
0,0,1,0,0,0,1,1,-0.2382,0,1,0,0,1,0,-0.8808,-1,-0.4404,0,1,0
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2,0.7906,3,0,0,3,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,2,0.5118,1,1,0,1,1,0,0.3038,0.25,0.1519,0.4404,0,0
0,0,0,0,0,0,1,0,-0.5994,0,1,0,0,1,0,-1,-1,-0.5994,0,1,0
0,0,0,0,0,0,0,0,-0.8402,0,2,0,0,2,0,-1,-1,-1,0,1,0
0,0,1,0,0,0,11,2,0.7854,3,1,0,3,1,0,1,1,0.8144,0,1,0
0,0,2,0,0,0,0,1,0.9432,5,0,0,5,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,1,0.5605,3,0,0,3,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,1,0.4122,1,1,0,1,1,0,1,1,0.6369,0,1,0
0,1,0,0,0,0,1,2,0.7783,3,1,0,3,1,0,0.9588,0.9382,0.9794,0,1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,-0.4703,0,1,0,0,1,0,-0.843,-1,-0.4215,0,1,0
0,0,0,0,0,0,0,0,-0.2263,1,1,0,1,1,0,0.1544,0.2316,0.0772,0,1,0
0,1,0,0,0,0,0,3,-0.1779,1,1,0,1,1,0,-0.2262,-0.7157,-0.1131,0,1,0
0,0,0,0,0,0,0,0,0.6369,2,0,0,2,0,0,1,1,0.7586,0,1,0
0,2,0,0,0,0,2,2,0.0052,2,0,0,2,0,0,1,1,0.82,0,1,0
0,1,0,0,0,0,0,1,-0.6808,1,2,0,1,2,0,-1,-1,-0.7374,0,1,0
0,0,0,0,0,0,15,2,-0.0387,0,1,0,0,1,0,-0.1544,-0.2316,-0.0772,0,1,0
0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0.9198,2,0,0,2,0,0,1,1,1,0.7003,0,0
0,1,0,0,0,0,0,0,0.2023,1,0,0,1,0,0,0.4046,0.6069,0.2023,0,1,0
0,0,0,0,0,0,0,5,-0.1531,0,1,0,0,1,0,-0.3062,-0.4593,-0.1531,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,3,1,0.6705,2,1,0,2,1,0,1,1,0.8035,0,1,0
0,0,0,0,0,0,0,5,-0.3597,2,2,0,2,2,0,-0.1192,0.3212,-0.2746,0,1,0
0,0,0,0,0,0,0,3,0.3818,2,1,0,2,1,0,0.163,0.2645,0.0815,0,1,0
0,0,0,0,1,0,1,1,-0.25,1,1,0,1,1,0,-0.3622,-0.6269,-0.1811,0,1,0
0,0,0,0,0,0,1,5,0.9451,6,0,0,6,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,0,-0.1531,0,1,0,0,1,0,-0.3062,-0.4593,-0.1531,0,1,0
0,1,0,0,0,0,0,0,-0.5859,0,1,0,0,1,0,-1,-1,-0.5859,0,1,0
0,0,0,0,0,0,27,5,0.0258,1,1,0,1,1,0,0.086,0.0454,0.043,0,1,0
0,1,0,0,0,0,2,4,0.6369,2,0,0,2,0,0,1,1,0.7631,0,1,0
0,1,1,1,0,0,3,1,0.4084,1,0,0,1,0,0,1,1,0.6369,-0.4939,1,0
0,2,1,0,0,0,0,1,0.5719,1,0,0,1,0,0,1,1,0.5719,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0.7506,3,0,0,3,0,0,1,1,1,0,1,0
0,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0.5994,2,0,0,2,0,0,1,1,0.6235,0,1,0
0,0,0,0,0,0,0,0,-0.1293,1,2,0,1,2,0,-0.1244,-0.6866,0.0747,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,5,0.5413,1,1,0,1,1,0,0.7738,1,0.3869,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,-0.8591,1,3,0,1,3,0,-1,-1,-1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,4,0.872,4,0,0,4,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,1,0.6369,1,0,0,1,0,0,1,1,0.6369,0,1,0
0,0,0,0,0,0,1,2,0.8429,2,0,0,2,0,0,1,1,1,0,1,0
0,1,0,0,0,0,0,2,-0.2732,1,1,0,1,1,0,0.1674,-0.1508,0.0837,0,1,0
0,1,0,0,0,0,0,0,0.5106,1,0,0,1,0,0,1,1,0.5106,0,1,0
0,0,0,0,0,0,0,0,0.5859,1,0,0,1,0,0,1,1,0.5859,0,1,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,-0.8261,0,2,0,0,2,0,-1,-1,-1,0,1,0
0,1,0,0,0,0,1,1,0.8779,3,0,0,3,0,0,1,1,1,0,1,0
0,0,0,0,0,0,1,3,0.6652,1,0,0,1,0,0,1,1,0.5106,0,1,0
0,0,1,0,0,0,3,2,0.688,2,0,0,2,0,0,1,1,0.7364,0,1,0
0,1,1,0,0,0,0,1,0.4404,1,0,0,1,0,0,0.8808,0.8808,0.4404,0,1,0
0,1,0,0,0,0,1,1,0.836,2,0,0,2,0,0,1,1,1,0,1,0
0,0,0,1,0,0,1,0,0.1779,2,1,0,2,1,0,0.5272,1,0.2213,0,1,0
0,0,0,0,0,0,1,1,0.6369,1,0,0,1,0,0,1,1,0.6369,0,1,0
0,1,0,0,0,0,0,0,0.3182,1,0,0,1,0,0,0.6364,0.9546,0.3182,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,-0.5423,0,1,0,0,1,0,-1,-1,-0.5423,0,1,0
0,1,0,0,0,0,1,2,0.9331,4,0,0,4,0,0,1,1,1,0,1,0
0,1,1,0,0,0,0,0,0.6124,2,0,0,2,0,0,1,1,0.7224,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.6597,2,0,0,2,0,0,1,1,0.8038,0,1,0
0,0,0,0,0,0,2,0,0.7848,2,1,0,2,1,0,0.2364,-0.1454,0.6182,0,1,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,1,0,0,0,2,0.8402,0,0,0,0,0,0,0,0,0,0.8402,1,0
0,0,0,0,1,0,0,2,0.978,3,0,0,3,0,0,1,1,1,0.8271,0,0
0,0,0,0,0,0,1,0,0.0772,1,0,0,1,0,0,0.1544,0.2316,0.0772,0,1,0
0,0,1,0,0,0,0,1,0.7845,2,0,0,2,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,3,0.7964,2,0,0,2,0,0,1,1,1,0,1,0
0,0,0,2,1,0,5,2,-0.584,1,1,0,1,1,0,0.0968,-0.0811,0.0484,0,1,-0.1779
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0.7906,2,0,0,2,0,0,1,1,1,0,1,0
0,0,0,1,0,0,0,1,-0.6369,0,2,0,0,2,0,-1,-1,-0.7202,0,1,0
0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,1,1,0.5267,0,1,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.4019,0,1,0,0,1,0,-0.8038,-1,-0.4019,0,1,0
0,0,0,0,0,0,2,1,-0.2023,1,1,0,1,1,0,-0.2776,0.0836,-0.1494,0,1,0
0,0,0,0,0,0,0,2,-0.8074,0,3,0,0,3,0,-1,-1,-1,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,1,0.4019,1,0,0,1,0,0,0.8038,1,0.4019,0,1,0
0,0,0,1,0,0,0,3,-0.5423,0,1,0,0,1,0,-1,-1,-0.5423,0,1,0
0,0,0,0,0,0,0,2,0.3566,1,1,0,1,1,0,0.4214,0.9933,0.2107,0,1,0
0,0,0,0,0,0,0,1,0.7003,2,0,0,2,0,0,1,1,0.8803,0,1,0
0,1,0,0,0,0,8,0,0.077,3,0,0,3,0,0,1,1,1,-0.9382,1,0
0,3,0,0,0,0,0,4,-0.4588,1,1,0,1,1,0,-0.3636,-0.0454,-0.3304,0,1,0
0,0,0,0,0,0,1,1,0.5267,1,0,0,1,0,0,1,1,0.5267,0,1,0
0,1,0,2,0,0,0,0,0.7506,2,0,0,2,0,0,1,1,0.9789,0,1,0
0,0,0,0,0,0,0,1,0.7264,1,0,0,1,0,0,0.9878,1,0.4939,0.3818,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,0,0,0,4,0.4404,1,0,0,1,0,0,0.8808,1,0.4404,0,1,0
0,0,0,0,0,0,0,0,0.4588,1,0,0,1,0,0,0.9176,0.9176,0.4588,0,1,0
0,0,0,0,0,0,0,3,0.9001,3,0,0,3,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,2,0.0516,1,1,0,1,1,0,0.086,0.0454,0.043,0,1,0
0,0,0,0,0,0,0,2,0.8402,3,0,0,3,0,0,1,1,1,0,1,0
0,0,1,0,0,0,7,2,0.5574,1,0,0,1,0,0,1,1,0.5574,0,1,0
0,0,0,0,0,0,0,1,-0.3818,1,2,0,1,2,0,-0.6684,-1,-0.3342,0,1,0
0,1,1,1,0,0,2,2,0.9571,5,0,0,5,0,0,1,1,1,0,1,0
0,1,0,0,0,0,1,0,0.2103,1,1,0,1,1,0,0.0444,-0.2516,0.0222,0,1,0
0,0,0,0,0,0,1,2,0.5766,1,0,0,1,0,0,0.9176,1,0.4588,0,0,0
0,2,1,0,1,0,0,3,-0.34,0,1,0,0,1,0,-0.68,-1,-0.34,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,2,0.7506,2,0,0,2,0,0,1,1,0.9738,0,1,0
0,2,0,0,0,0,1,0,0.4404,1,0,0,1,0,0,0.8808,0.8808,0.4404,0,1,0
0,0,0,0,0,0,1,1,0.7125,1,0,0,1,0,0,1,1,0.6369,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,0,0,0,2,2,0.8442,3,0,0,3,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,3,0.0772,1,0,0,1,0,0,0.1544,0.2316,0.0772,0,1,0
0,0,1,0,0,0,0,0,0.9117,3,0,0,3,0,0,1,1,1,0,1,0
